active_run,active_probe_id,sweep_label,proposal_mode,v15_failure_class,v15_weighted_abs_error,v13_weighted_abs_error,delta_weighted_abs_error,ratio_weighted_abs_error,v15_overall_abs_error,v13_overall_abs_error,delta_overall_abs_error,ratio_overall_abs_error,v15_C1_abs_error,v13_C1_abs_error,delta_C1_abs_error,ratio_C1_abs_error,v15_C3_abs_error,v13_C3_abs_error,delta_C3_abs_error,ratio_C3_abs_error,v15_A1_vector_error,v13_A1_vector_error,delta_A1_vector_error,ratio_A1_vector_error,v15_B2_vector_error,v13_B2_vector_error,delta_B2_vector_error,ratio_B2_vector_error,v15_A2_vector_error,v13_A2_vector_error,delta_A2_vector_error,ratio_A2_vector_error,v15_S3_vector_error,v13_S3_vector_error,delta_S3_vector_error,ratio_S3_vector_error,v15_A3_vector_error,v13_A3_vector_error,delta_A3_vector_error,ratio_A3_vector_error
v13_active_12d_hole_search_v4_dense_alignment_bridge_20260618_032829_utc,active_probe_02287,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13480840623378754,0.10619794577360153,0.028610460460186005,1.269406910385812,8.89725399017334,6.6932244300842285,2.2040295600891113,1.3292926425987743,24.294471740722656,15.316535949707031,8.977935791015625,1.586159678695975,0.09169888496398926,0.045644283294677734,0.04605460166931152,2.008989480062263,10.344195365905762,8.654243469238281,1.6899518966674805,1.1952743648447672,0.3671965003013611,0.5185052752494812,-0.15130877494812012,0.7081827665585134,1.8513102531433105,1.0241955518722534,0.8271147012710571,1.8075749789764972,50.00660705566406,32.81987762451172,17.186729431152344,1.5236682972369262,9.952872276306152,9.92682933807373,0.026042938232421875,1.0026234900737676
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_01610,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.1347687542438507,0.06970365345478058,0.06506510078907013,1.9334532347186126,9.044051170349121,4.574628829956055,4.469422340393066,1.9770021801825617,3.4049911499023438,1.9033432006835938,1.50164794921875,1.7889528008818518,0.01903665065765381,0.05550408363342285,-0.03646743297576904,0.3429774786190781,6.4147443771362305,2.3998970985412598,4.014847278594971,2.672924760413825,0.5485400557518005,0.16140338778495789,0.38713666796684265,3.398565936438926,0.6108586192131042,0.8399764895439148,-0.22911787033081055,0.727232996181577,53.8869514465332,20.877666473388672,33.00928497314453,2.5810811526862545,16.30337905883789,14.126701354980469,2.176677703857422,1.154082517153944
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_01200,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.1347394436597824,0.08605045825242996,0.04868898540735245,1.5658190135899426,9.350140571594238,5.791932582855225,3.5582079887390137,1.6143386404862017,6.414886474609375,2.1101608276367188,4.304725646972656,3.0399988430236133,0.03573009371757507,0.02885758876800537,0.006872504949569702,1.2381524320974904,15.14184284210205,6.562488079071045,8.579354763031006,2.3073326244038617,0.1992279589176178,0.27260324358940125,-0.07337528467178345,0.7308348803717746,0.3586708903312683,0.11089487373828888,0.24777601659297943,3.234332464976957,34.65441131591797,25.15089988708496,9.503511428833008,1.377859697724497,26.721511840820312,20.37199592590332,6.349515914916992,1.3116786365956161
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_02778,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13469929993152618,0.059827473014593124,0.07487182691693306,2.2514622989119113,9.46716594696045,3.952261209487915,5.514904737472534,2.3953796181875053,9.351264953613281,6.059059143066406,3.292205810546875,1.543352644826757,0.06481397151947021,0.05449354648590088,0.010320425033569336,1.1893880229696472,9.087441444396973,2.852792501449585,6.234648942947388,3.1854547569721197,0.38612836599349976,0.1611199826002121,0.22500838339328766,2.3965268600580862,0.24180610477924347,0.6564570069313049,-0.41465090215206146,0.36835025329320203,57.48908615112305,23.763628005981445,33.7254581451416,2.419204935233488,8.55887508392334,6.404000759124756,2.154874324798584,1.3364887678578437
v13_active_12d_hole_search_expanded_cycle03_20260618_190539_utc,active_probe_05554,coupled_full_random,high_amp_oblique,dense_model_feature_loss_failure,0.13453781604766846,0.1607583463191986,-0.02622053027153015,0.8368947499654719,8.796897888183594,11.235894203186035,-2.4389963150024414,0.7829281523217936,6.869964599609375,6.409294128417969,0.46067047119140625,1.0718753831484895,0.0268402099609375,0.03838825225830078,-0.011548042297363281,0.6991777010409163,19.845726013183594,26.439775466918945,-6.594049453735352,0.750601155369654,0.5328425168991089,0.24086910486221313,0.29197341203689575,2.2121663017094546,0.1909414529800415,0.47356998920440674,-0.28262853622436523,0.4031958471456804,38.4608154296875,51.85637283325195,-13.395557403564453,0.7416796302618606,21.901273727416992,20.33111000061035,1.5701637268066406,1.0772296115047089
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04896,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.13449552655220032,0.10204510390758514,0.03245042264461517,1.3180007800668532,9.173007011413574,6.520167827606201,2.652839183807373,1.4068667025065411,18.419342041015625,16.394977569580078,2.024364471435547,1.1234746716086783,0.005828544497489929,0.027569279074668884,-0.021740734577178955,0.2114144690437442,15.760451316833496,7.101586818695068,8.658864498138428,2.2192858750024422,0.22831934690475464,0.446169912815094,-0.21785056591033936,0.5117318320820456,0.359199196100235,0.34541237354278564,0.01378682255744934,1.0399140957691881,12.392391204833984,12.321020126342773,0.07137107849121094,1.0057926273765772,40.51323318481445,29.331260681152344,11.18197250366211,1.3812305452948843
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_02826,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13444337248802185,0.07024488598108292,0.06419848650693893,1.9139239904842,8.99910831451416,4.615851879119873,4.383256435394287,1.9496094220922149,3.6520004272460938,2.3943023681640625,1.2576980590820312,1.5252878983895535,0.0193636417388916,0.05796957015991211,-0.03860592842102051,0.3340311422954487,6.243151664733887,2.3310437202453613,3.9121079444885254,2.678264508945694,0.5571135878562927,0.15698333084583282,0.4001302570104599,3.5488709842920336,0.6170934438705444,0.8548679947853088,-0.2377745509147644,0.7218581671495621,53.56071472167969,21.078271865844727,32.48244285583496,2.5410391830304446,17.09837532043457,14.510371208190918,2.5880041122436523,1.1783554724487515
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_00892,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13436390459537506,0.06801296025514603,0.06635094434022903,1.975563246935848,9.04832649230957,4.459290981292725,4.589035511016846,2.029095327097607,3.7650222778320312,2.398040771484375,1.3669815063476562,1.5700409778694053,0.021355509757995605,0.05746173858642578,-0.036106228828430176,0.3716474698355269,6.351403713226318,2.347435712814331,4.003968000411987,2.70567738172972,0.520857572555542,0.15026798844337463,0.37058958411216736,3.466191155888244,0.6434095501899719,0.9060245156288147,-0.2626149654388428,0.7101458504612558,54.05183792114258,20.29351806640625,33.75831985473633,2.663502589559354,16.802644729614258,14.084968566894531,2.7176761627197266,1.1929486849624489
v13_active_12d_hole_search_expanded_cycle03_20260618_190539_utc,active_probe_04187,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.134282186627388,0.13081388175487518,0.0034683048725128174,1.026513278453214,10.081570625305176,9.816851615905762,0.26471900939941406,1.026965774747018,6.8870391845703125,5.056678771972656,1.8303604125976562,1.361968892060671,0.031560301780700684,0.007041454315185547,0.024518847465515137,4.48207151080111,7.197200775146484,9.496233940124512,-2.2990331649780273,0.757900534098691,0.09134082496166229,0.08954516798257828,0.001795656979084015,1.0200530862752235,0.06264685094356537,0.2587067782878876,-0.1960599273443222,0.24215388308787283,65.38823699951172,67.06250762939453,-1.6742706298828125,0.9750341779771302,11.169890403747559,4.196629524230957,6.973260879516602,2.6616336608351125
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_01109,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.1342465728521347,0.07354152202606201,0.06070505082607269,1.825452739536173,8.60964584350586,4.392009258270264,4.217636585235596,1.9602977446583656,24.542686462402344,12.872550964355469,11.670135498046875,1.9065907395015858,0.08102846145629883,0.019274115562438965,0.06175434589385986,4.20400413154135,7.519880294799805,6.548346519470215,0.9715337753295898,1.1483632200038476,0.5526386499404907,0.44986817240715027,0.10277047753334045,1.22844576219615,1.2902528047561646,0.7580397725105286,0.532213032245636,1.702091171922307,31.386884689331055,11.523955345153809,19.862929344177246,2.723620818483147,23.618547439575195,17.170330047607422,6.448217391967773,1.3755441726565
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_05596,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13405172526836395,0.06662935018539429,0.06742237508296967,2.0119020355949564,9.027728080749512,4.337550640106201,4.6901774406433105,2.081296295950213,3.7054519653320312,2.6794509887695312,1.0260009765625,1.382914627236255,0.02217698097229004,0.0567164421081543,-0.03453946113586426,0.3910150240030939,6.269163608551025,2.2715399265289307,3.9976236820220947,2.7598738350730816,0.5379369258880615,0.15669773519039154,0.38123919069767,3.4329591632862795,0.5971848964691162,0.8567410707473755,-0.2595561742782593,0.6970424517505198,54.16172790527344,18.040266036987305,36.12146186828613,3.0022688021466872,16.04027557373047,14.316155433654785,1.7241201400756836,1.1204317840823785
v13_active_12d_hole_search_v2_focused_sparse_20260618_030707_utc,active_probe_00062,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13397641479969025,0.16182081401348114,-0.027844399213790894,0.827930668971476,9.136425971984863,11.259098052978516,-2.1226720809936523,0.8114705040309944,12.418594360351562,0.9199905395507812,11.498603820800781,13.498610938342248,0.011110175400972366,0.03617309406399727,-0.025062918663024902,0.30713920632048497,19.720985412597656,21.56002426147461,-1.8390388488769531,0.9147014480793924,0.21374355256557465,0.2319902926683426,-0.018246740102767944,0.9213469671817096,0.5911319255828857,0.17693445086479187,0.41419747471809387,3.3409656666276453,29.110868453979492,45.2985954284668,-16.187726974487305,0.6426439534963038,24.895570755004883,32.848514556884766,-7.952943801879883,0.7578903061778477
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_01809,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.1337950974702835,0.05114942789077759,0.08264566957950592,2.6157691881908067,9.633720397949219,3.3776025772094727,6.256117820739746,2.852236217177588,7.219215393066406,3.5257415771484375,3.6934738159179688,2.047573605466907,0.03396189212799072,0.024238944053649902,0.00972294807434082,1.4011291932858245,9.78584098815918,1.8535548448562622,7.9322861433029175,5.27949902066051,0.31002989411354065,0.15512865781784058,0.15490123629570007,1.9985339812427982,0.32270580530166626,0.8260537981987,-0.5033479928970337,0.3906595502682287,62.72420120239258,21.501691818237305,41.22250938415527,2.91717515684934,4.781928062438965,3.743129253387451,1.0387988090515137,1.2775214903710372
v13_active_12d_hole_search_20260617_215931_utc,active_probe_02160,coupled_full_random,genetic_algorithm,dense_model_feature_loss_failure,0.133793905377388,,,,8.275860786437988,,,,1.6738662719726562,,,,0.04729374125599861,,,,18.79938316345215,,,,0.6990531086921692,,,,0.5736092925071716,,,,37.49260330200195,,,,12.62937068939209,,,
v13_active_12d_hole_search_20260618_025610_utc,active_probe_02160,coupled_full_random,genetic_algorithm,dense_model_feature_loss_failure,0.133793905377388,0.11799390614032745,0.015799999237060547,1.1339052138698584,8.275860786437988,6.964138031005859,1.311722755432129,1.1883539283098716,1.6738662719726562,13.086429595947266,-11.41256332397461,0.12790855287916236,0.04729374125599861,0.04060741141438484,0.0066863298416137695,1.1646578693081922,18.79938316345215,18.42312240600586,0.37626075744628906,1.02042328923156,0.6990531086921692,0.8875565528869629,-0.1885034441947937,0.7876152865058041,0.5736092925071716,0.3202017843723297,0.2534075081348419,1.7913994253079502,37.49260330200195,33.53730773925781,3.9552955627441406,1.1179371818839885,12.62937068939209,6.8905744552612305,5.738796234130859,1.832847286012425
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04402,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13377586007118225,0.05867990478873253,0.07509595528244972,2.2797559156379092,9.45151424407959,3.907611131668091,5.543903112411499,2.4187448355550427,6.861518859863281,5.515144348144531,1.34637451171875,1.2441231682669762,0.041236042976379395,0.04993855953216553,-0.008702516555786133,0.825735531074323,9.272136688232422,2.0558664798736572,7.216270208358765,4.510087001760075,0.38293781876564026,0.17957566678524017,0.20336215198040009,2.1324594006581465,0.19979658722877502,0.7073148488998413,-0.5075182616710663,0.28247192539438265,59.10416793823242,25.200544357299805,33.90362358093262,2.3453528265198686,6.835601329803467,5.288355350494385,1.547245979309082,1.2925760235012265
v13_active_12d_hole_search_expanded_cycle04_20260618_191721_utc,active_probe_00919,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13369865715503693,0.10687676817178726,0.026821888983249664,1.2509608911465004,8.92345905303955,7.370258331298828,1.5532007217407227,1.2107389798190438,11.186614990234375,17.634246826171875,-6.4476318359375,0.6343687428505171,0.015181470662355423,0.047992754727602005,-0.03281128406524658,0.31632838641004546,18.251747131347656,15.401633262634277,2.850113868713379,1.1850527031849283,0.5229947566986084,0.3421752452850342,0.18081951141357422,1.5284412414549462,0.24389863014221191,0.12080933898687363,0.12308929115533829,2.0188723172197176,42.65446472167969,37.66173553466797,4.992729187011719,1.1325676874985187,18.009187698364258,9.403130531311035,8.606057167053223,1.91523319158405
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_03227,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.133558988571167,0.10545098781585693,0.02810800075531006,1.2665503788773744,8.367077827453613,6.580273151397705,1.7868046760559082,1.2715395903704052,22.22936248779297,11.89996337890625,10.329399108886719,1.868019403084593,0.015887543559074402,0.033377960324287415,-0.017490416765213013,0.4759890480040465,16.40489959716797,12.949941635131836,3.454957962036133,1.2667933230419506,0.767258882522583,0.5110422968864441,0.2562165856361389,1.5013608212023817,0.5481747388839722,0.40490207076072693,0.14327266812324524,1.3538452343651037,20.229700088500977,17.483980178833008,2.7457199096679688,1.1570420397177112,23.33552360534668,20.202878952026367,3.1326446533203125,1.155059319058391
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_01395,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13354942202568054,0.09089262038469315,0.042656801640987396,1.4693098456227482,9.162423133850098,6.329387664794922,2.833035469055176,1.4476002449356953,2.3797378540039062,1.6789627075195312,0.700775146484375,1.4173857723854315,0.002070710062980652,0.019678249955177307,-0.017607539892196655,0.10522836470200707,17.9832763671875,12.02204704284668,5.96122932434082,1.495858093309313,0.3172735869884491,0.12679292261600494,0.19048066437244415,2.502297292643998,0.09516210108995438,0.20011267066001892,-0.10495056957006454,0.4755426069528094,37.63655090332031,23.430150985717773,14.206399917602539,1.6063298493578757,23.61244773864746,19.302717208862305,4.309730529785156,1.2232706661529738
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_01635,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13351936638355255,0.0672527626156807,0.06626660376787186,1.9853365302858368,8.946232795715332,4.379642009735107,4.566590785980225,2.0426858578462728,4.085685729980469,2.5895767211914062,1.4961090087890625,1.577742685337678,0.028168797492980957,0.06053948402404785,-0.032370686531066895,0.46529629294150543,6.078537464141846,2.189493417739868,3.8890440464019775,2.7762300698836957,0.5339078903198242,0.16286690533161163,0.3710409849882126,3.278185271788273,0.6182136535644531,0.7929422855377197,-0.1747286319732666,0.7796452085352247,52.11763381958008,18.76766586303711,33.34996795654297,2.77699071370541,17.57650375366211,15.05661392211914,2.5198898315429688,1.167360991294403
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_00599,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13345231115818024,0.07082343101501465,0.06262888014316559,1.884296047869923,8.927600860595703,4.662384033203125,4.265216827392578,1.9148145663287013,4.081428527832031,2.7576904296875,1.3237380981445312,1.4800169315214022,0.02559220790863037,0.059693336486816406,-0.034101128578186035,0.4287280526576454,6.169986248016357,2.2983760833740234,3.871610164642334,2.6844981083160238,0.5442900657653809,0.1646898090839386,0.37960025668144226,3.3049407780172286,0.6272940635681152,0.7927672863006592,-0.16547322273254395,0.7912713786353341,52.55619812011719,21.369361877441406,31.18683624267578,2.4594182279068524,17.42342185974121,14.918136596679688,2.5052852630615234,1.1679355358375738
v13_active_12d_hole_search_v4_dense_alignment_bridge_20260618_032829_utc,active_probe_03032,coupled_full_random,genetic_algorithm,dense_model_feature_loss_failure,0.1333063691854477,0.10254323482513428,0.030763134360313416,1.3000015984747644,8.289277076721191,6.395984649658203,1.8932924270629883,1.2960126596245294,30.41143798828125,16.1171875,14.29425048828125,1.8868948436742607,0.13686680793762207,0.03047919273376465,0.10638761520385742,4.490499769240999,4.5861711502075195,4.972410678863525,-0.38623952865600586,0.922323485809848,0.5959084630012512,0.5705931782722473,0.025315284729003906,1.044366609509175,1.787815809249878,0.7091726064682007,1.0786432027816772,2.52098825158166,21.958478927612305,17.26947593688965,4.689002990722656,1.2715197037743566,23.56744384765625,21.69960594177246,1.867837905883789,1.0860770426382784
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_01134,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13327474892139435,0.06984040141105652,0.06343434751033783,1.9082758149825791,8.975730895996094,4.592150688171387,4.383580207824707,1.9545810896659113,3.8083648681640625,3.3418121337890625,0.466552734375,1.1396107009300989,0.01990532875061035,0.05567824840545654,-0.03577291965484619,0.35750637494299486,6.3341064453125,2.3470571041107178,3.9870493412017822,2.6987440715518702,0.5458413362503052,0.15509922802448273,0.39074210822582245,3.519304017194354,0.6040781140327454,0.8752076029777527,-0.2711294889450073,0.6902112275732832,55.13300704956055,20.011499404907227,35.12150764465332,2.755066271348004,15.487399101257324,14.11978530883789,1.3676137924194336,1.096857973581469
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04797,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13309051096439362,0.06416799873113632,0.0689225122332573,2.074094776152243,9.183394432067871,4.185724258422852,4.9976701736450195,2.1939797906152814,5.49749755859375,6.158378601074219,-0.6608810424804688,0.8926858698870528,0.038277626037597656,0.04839468002319336,-0.010117053985595703,0.7909469805204402,7.613158226013184,2.1603379249572754,5.452820301055908,3.5240589622865355,0.4384628236293793,0.17309240996837616,0.2653704136610031,2.5331140961610394,0.5602438449859619,0.898059606552124,-0.3378157615661621,0.623838151608754,59.706214904785156,18.9457950592041,40.760419845581055,3.151423031770796,7.899503707885742,9.232659339904785,-1.333155632019043,0.855604373243041
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_03198,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13277128338813782,0.07800747454166412,0.054763808846473694,1.7020328393944366,8.94576358795166,5.121976375579834,3.823787212371826,1.7465452653398765,8.013984680175781,7.192726135253906,0.821258544921875,1.1141790371937863,0.06383812427520752,0.06990420818328857,-0.006066083908081055,0.913222907951753,8.760661125183105,3.0448899269104004,5.715771198272705,2.8771684151066848,0.578315794467926,0.2294616401195526,0.3488541543483734,2.520315788585036,0.23403677344322205,0.8943832516670227,-0.6603464782238007,0.2616739222330088,56.20090103149414,28.722381591796875,27.478519439697266,1.9566936276462932,6.935252666473389,10.296371459960938,-3.361118793487549,0.6735627879629451
v13_active_12d_hole_search_expanded_cycle01_20260618_184220_utc,active_probe_04420,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13273023068904877,0.103682741522789,0.029047489166259766,1.28015741809716,8.987866401672363,6.968591690063477,2.0192747116088867,1.289767976288261,15.130836486816406,9.296638488769531,5.834197998046875,1.6275599513840049,0.04342938959598541,0.0191507488489151,0.024278640747070312,2.2677645630784675,14.00892162322998,9.085674285888672,4.923247337341309,1.5418692308822697,0.3216674029827118,0.3099263906478882,0.011741012334823608,1.0378832286927213,0.4230025112628937,0.1637544333934784,0.2592480778694153,2.583151506173145,30.90286636352539,13.288079261779785,17.614787101745605,2.3256082203250124,27.660181045532227,32.77711486816406,-5.116933822631836,0.8438869972780356
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04220,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13269613683223724,0.07082212716341019,0.06187400966882706,1.8736536467771316,8.859485626220703,4.659688472747803,4.1997971534729,1.9013042777506313,4.117958068847656,3.043914794921875,1.0740432739257812,1.352849322759492,0.024634242057800293,0.061229705810546875,-0.03659546375274658,0.40232501090274747,6.033434867858887,2.2774813175201416,3.755953550338745,2.64916986209505,0.550569474697113,0.16149543225765228,0.38907404243946075,3.40919533760389,0.6330933570861816,0.8098096251487732,-0.17671626806259155,0.7817804795415635,52.23270797729492,21.392568588256836,30.840139389038086,2.4416286320085643,17.821636199951172,15.05932331085205,2.762312889099121,1.1834287525461746
v13_active_12d_hole_search_expanded_cycle01_20260618_184220_utc,active_probe_03367,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.1325395554304123,0.1123390793800354,0.020200476050376892,1.1798169983398215,9.326786041259766,8.053412437438965,1.2733736038208008,1.1581160301564961,11.50030517578125,13.110382080078125,-1.610076904296875,0.8771906955523846,0.01665627956390381,0.016802042722702026,-0.00014576315879821777,0.9913246763382365,17.899234771728516,17.6253662109375,0.2738685607910156,1.0155383188929752,0.15310579538345337,0.06914040446281433,0.08396539092063904,2.2144185671606538,0.39093056321144104,0.06980399042367935,0.3211265727877617,5.600404229595836,34.797882080078125,31.64666748046875,3.151214599609375,1.0995749268561752,21.697978973388672,15.676315307617188,6.021663665771484,1.3841249392863086
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_04124,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.1323322355747223,0.1049947589635849,0.02733747661113739,1.2603699163747668,7.983198642730713,6.789820194244385,1.1933784484863281,1.1757599486210157,0.7458724975585938,1.9109954833984375,-1.1651229858398438,0.3903057354338505,0.018972914665937424,0.035376835614442825,-0.0164039209485054,0.53630898118518,5.308193683624268,7.145101070404053,-1.8369073867797852,0.7429137294658438,0.8103957176208496,0.32827210426330566,0.48212361335754395,2.468670676235208,0.2788669764995575,0.5176163911819458,-0.2387494146823883,0.5387522135123688,20.67211151123047,13.704242706298828,6.967868804931641,1.5084461034632017,48.00197219848633,42.73896026611328,5.263011932373047,1.1231431906532823
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_01390,coupled_full_random,high_amp_alignment,dense_model_feature_loss_failure,0.13226650655269623,0.11147865653038025,0.02078785002231598,1.1864738118426361,9.0791654586792,7.554876804351807,1.5242886543273926,1.2017622118535887,5.397453308105469,2.4135055541992188,2.98394775390625,2.2363542104614296,0.010886162519454956,0.02293458580970764,-0.012048423290252686,0.47466139610191316,19.335289001464844,8.070144653320312,11.265144348144531,2.395903646350341,0.22321785986423492,0.2474340796470642,-0.024216219782829285,0.9021306207399931,0.28489163517951965,0.45691657066345215,-0.1720249354839325,0.6235090899983146,31.318828582763672,27.721519470214844,3.597309112548828,1.1297659428955158,30.313663482666016,33.24102783203125,-2.9273643493652344,0.911935203563579
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04663,coupled_full_random,sobol_lhs,mixed_failure,0.1321985274553299,0.10089906305074692,0.03129946440458298,1.3102056992228064,8.824789047241211,6.873105525970459,1.951683521270752,1.2839594872937996,10.425508499145508,14.837728500366211,-4.412220001220703,0.7026350764463843,0.032267749309539795,0.051170140504837036,-0.01890239119529724,0.6305972387644622,15.266705513000488,9.368748664855957,5.897956848144531,1.6295351769088375,0.41986989974975586,0.3689517378807068,0.05091816186904907,1.1380076488093747,0.18411925435066223,0.5168377757072449,-0.33271852135658264,0.35624186738036323,38.7532844543457,36.69525146484375,2.058032989501953,1.0560844498224429,20.909639358520508,9.160350799560547,11.749288558959961,2.282624302938662
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04265,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13216948509216309,0.07007928937673569,0.0620901957154274,1.8859992198499598,9.079215049743652,4.505016803741455,4.574198246002197,2.015356533676697,10.022384643554688,8.320198059082031,1.7021865844726562,1.204584863531537,0.08366262912750244,0.07522284984588623,0.008439779281616211,1.1121970159187975,8.01841926574707,2.864122152328491,5.154297113418579,2.79960799131008,0.45369893312454224,0.22737807035446167,0.22632086277008057,1.9953504417434231,0.47733184695243835,0.8432930707931519,-0.3659612238407135,0.5660331662674378,56.01858139038086,21.5335750579834,34.48500633239746,2.6014529050350337,7.324730396270752,9.632326126098633,-2.307595729827881,0.7604321428055174
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04609,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.1318839192390442,0.06973778456449509,0.0621461346745491,1.891140076540214,8.90795612335205,4.5585246086120605,4.34943151473999,1.9541314105276415,4.589141845703125,3.5625381469726562,1.0266036987304688,1.2881663736296682,0.04137611389160156,0.0662984848022461,-0.02492237091064453,0.6240883787166098,6.5539445877075195,2.300105094909668,4.253839492797852,2.849410925705946,0.4654328227043152,0.13663935661315918,0.328793466091156,3.406286696899532,0.6101783514022827,0.9696859121322632,-0.35950756072998047,0.6292536003338941,52.55226135253906,20.29619598388672,32.256065368652344,2.5892665499614136,17.697715759277344,15.459781646728516,2.237934112548828,1.1447584554353911
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_03028,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13185115158557892,0.06778938323259354,0.06406176835298538,1.9450118189330878,9.048595428466797,4.302940845489502,4.745654582977295,2.102886317378,10.258216857910156,8.254508972167969,2.0037078857421875,1.2427410149408236,0.08799231052398682,0.07788527011871338,0.010107040405273438,1.1297683167801589,7.890766620635986,2.8047311305999756,5.086035490036011,2.8133772020236494,0.45050862431526184,0.2377423495054245,0.21276627480983734,1.8949447805679347,0.46172958612442017,0.8542988300323486,-0.39256924390792847,0.5404778397120554,54.80433654785156,19.26502227783203,35.53931427001953,2.844758534793603,7.683356285095215,9.623944282531738,-1.9405879974365234,0.7983583507482631
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_03353,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.13175486028194427,0.0689120814204216,0.06284277886152267,1.9119268721275289,9.06520938873291,4.430893421173096,4.6343159675598145,2.0459100517775175,10.58758544921875,8.012077331542969,2.5755081176757812,1.3214532275588744,0.08661925792694092,0.07359933853149414,0.013019919395446777,1.1769026686275907,7.919990539550781,2.659658432006836,5.260332107543945,2.977822431722851,0.4389255940914154,0.24272195994853973,0.19620363414287567,1.8083472718516012,0.495108038187027,0.7643029689788818,-0.26919493079185486,0.6477902851123258,55.6339111328125,21.51144790649414,34.12246322631836,2.5862466987178974,6.2435622215271,8.634944915771484,-2.3913826942443848,0.7230575623155868
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04495,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.1315670609474182,0.06799940019845963,0.06356766074895859,1.93482678616919,8.864056587219238,4.487983226776123,4.376073360443115,1.9750645533465159,2.9679107666015625,0.8907699584960938,2.0771408081054688,3.3318487430945143,0.017799973487854004,0.047219038009643555,-0.02941906452178955,0.3769660340013431,6.490433216094971,2.5619750022888184,3.9284582138061523,2.53337101661669,0.5287787914276123,0.16534672677516937,0.36343206465244293,3.197999753249549,0.5943456292152405,0.7399144172668457,-0.14556878805160522,0.8032626684187089,53.4030876159668,21.600629806518555,31.802457809448242,2.4722930810031762,14.691736221313477,12.947092056274414,1.7446441650390625,1.1347518158869947
