active_probe_id,proposal_mode,sweep_label,sampling_relative_angle_bin,nn_distance_12d,overall_abs_error,weighted_abs_error,failure_class,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,relative_angle_A3_S3_category,relative_angle_B2_S3_category
active_probe_02746,sobol_lhs,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:orthogonal,0.5339866876602173,0.3402803838253021,0.006613035220652819,not_top_failure,0.3264617919921875,0.005932807922363281,0.3676619529724121,0.0791652724146843,0.01794428937137127,1.1502822637557983,1.1503974199295044,77.05695343017578,49.591617584228516,0.4777516722679138,-105.36756470816982,-122.2396300987177,orthogonal,oblique
active_probe_02747,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:anti_aligned,0.7298677563667297,1.4721183776855469,0.02409670501947403,not_top_failure,1.587188720703125,0.0037380456924438477,1.337595820426941,0.11321205645799637,0.23304681479930878,3.2023684978485107,6.794924259185791,89.75200653076172,19.72624969482422,2.9386370182037354,177.63966250612617,-129.80074068142585,anti_aligned,oblique
active_probe_02748,far_nn,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:oblique,0.5906884670257568,0.5551065802574158,0.011898215860128403,not_top_failure,0.5199546813964844,0.010735273361206055,1.1184368133544922,0.17202644050121307,0.09094911068677902,2.4002442359924316,1.548740029335022,75.15023803710938,65.77232360839844,0.5618463158607483,150.97545126646935,45.20247191488306,oblique,oblique
active_probe_02749,sobol_lhs,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.7312425374984741,1.8674999475479126,0.027936143800616264,not_top_failure,4.188232421875,0.010110020637512207,3.1831507682800293,0.09705125540494919,0.16269925236701965,8.800366401672363,1.1749976873397827,74.65460205078125,95.05638885498047,0.6019370555877686,-54.22183619866904,80.00542293550598,oblique,orthogonal
active_probe_02750,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:anti_aligned,1.0189036130905151,4.191798686981201,0.06710183620452881,coverage_limited_sparse_failure,3.851165771484375,0.007099941372871399,8.524441719055176,0.34920427203178406,0.32337066531181335,14.953311920166016,10.887123107910156,100.0,93.14838409423828,2.8406178951263428,159.70085818713653,139.07933505119354,anti_aligned,oblique
active_probe_02751,far_nn,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:orthogonal,0.6308124661445618,1.2271175384521484,0.018285756930708885,not_top_failure,0.23734283447265625,0.0034668445587158203,1.0068349838256836,0.05275796353816986,0.22365830838680267,6.582749843597412,3.99460506439209,73.8028335571289,95.55789184570312,1.2122079133987427,-101.97514587206237,46.72138835713952,orthogonal,oblique
active_probe_02752,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,0.9344422221183777,3.56339168548584,0.05352368578314781,not_top_failure,7.218009948730469,0.04496276378631592,6.243711948394775,0.21725010871887207,0.28199318051338196,19.100727081298828,3.8192543983459473,82.52814483642578,6.499119281768799,2.860747814178467,66.25861914944886,50.25974722265153,oblique,oblique
active_probe_02753,sobol_lhs,coupled_full_random,A1_S3:anti_aligned;B2_S3:oblique;A3_S3:orthogonal,0.6252508759498596,1.4932341575622559,0.023664185777306557,not_top_failure,0.32952880859375,0.011188387870788574,2.510246992111206,0.13329297304153442,0.14171351492404938,9.566497802734375,1.2747886180877686,96.74079895019531,3.6956162452697754,2.9419052600860596,-109.72206761864953,-48.02061295766265,orthogonal,oblique
active_probe_02754,sobol_lhs,coupled_full_random,A1_S3:oblique;B2_S3:anti_aligned;A3_S3:orthogonal,0.806094765663147,2.389468193054199,0.03417664021253586,not_top_failure,1.468505859375,0.011938214302062988,2.6019511222839355,0.03414567932486534,0.38685789704322815,11.11715316772461,5.454966068267822,16.69881820678711,64.33351135253906,1.6464132070541382,74.15702916933239,171.44750824756102,orthogonal,anti_aligned
active_probe_02755,genetic_algorithm,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:orthogonal,0.899265468120575,2.192221164703369,0.038778070360422134,not_top_failure,4.280223846435547,0.008752167224884033,3.7904293537139893,0.4597937762737274,0.10820810496807098,8.27447509765625,4.258558750152588,93.78069305419922,82.02904510498047,2.8894007205963135,-83.46648235379884,-29.512285174298597,orthogonal,oblique
active_probe_02756,sobol_lhs,coupled_full_random,A1_S3:orthogonal;B2_S3:orthogonal;A3_S3:anti_aligned,0.8227297067642212,1.4515069723129272,0.028199126943945885,not_top_failure,2.2802200317382812,0.010270118713378906,2.782071352005005,0.27292633056640625,0.8667188286781311,3.516190528869629,3.5785598754882812,59.29165267944336,67.92191314697266,1.9702894687652588,-158.04599633454814,105.38505070285328,anti_aligned,orthogonal
active_probe_02757,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,1.045332908630371,2.9949684143066406,0.05064689368009567,not_top_failure,2.2833633422851562,0.021170318126678467,7.663658618927002,0.3025647699832916,0.4639274477958679,8.627174377441406,8.066044807434082,100.0,100.0,3.0,146.9937210194334,147.1391439179132,oblique,oblique
