active_probe_id,proposal_mode,sweep_label,sampling_relative_angle_bin,nn_distance_12d,overall_abs_error,weighted_abs_error,failure_class,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,relative_angle_A3_S3_category,relative_angle_B2_S3_category
active_probe_03639,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0079669952392578,12.905688285827637,0.19917410612106323,coverage_limited_sparse_failure,22.099281311035156,0.02098563313484192,24.44707679748535,1.0094020366668701,0.34735608100891113,32.415035247802734,57.085655212402344,96.40507507324219,92.5963363647461,2.9540629386901855,57.95501849446947,94.86101872724362,oblique,orthogonal
active_probe_03764,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9903972744941711,12.610173225402832,0.19789566099643707,coverage_limited_sparse_failure,19.788265228271484,0.030625000596046448,22.379772186279297,1.1845167875289917,0.9477335214614868,35.43977355957031,53.070987701416016,94.36532592773438,90.05162811279297,3.0,64.68007004411712,98.68851185804158,oblique,orthogonal
active_probe_04208,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9817714691162109,12.551278114318848,0.1976124495267868,mixed_failure,25.37677764892578,0.015351340174674988,19.26771354675293,1.1665202379226685,0.35055485367774963,28.965370178222656,63.73618698120117,96.43374633789062,95.37987518310547,2.845615863800049,40.48397595680939,94.86889616221333,oblique,orthogonal
active_probe_03705,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0306165218353271,12.540766716003418,0.19671961665153503,coverage_limited_sparse_failure,25.50540542602539,0.007448501884937286,20.50458335876465,1.2273509502410889,0.3585844039916992,33.8533821105957,55.70904541015625,98.8604507446289,94.32196044921875,3.0,43.08000974636741,94.46784271783514,oblique,orthogonal
active_probe_02589,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:orthogonal,1.1342376470565796,12.73781967163086,0.19658896327018738,coverage_limited_sparse_failure,18.04389190673828,0.006360340863466263,23.274404525756836,0.8312432765960693,0.22900894284248352,19.78595733642578,65.36072540283203,100.0,100.0,2.9210305213928223,74.06687888950734,117.28311246892451,orthogonal,oblique
active_probe_01547,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0012414455413818,12.310534477233887,0.19569222629070282,coverage_limited_sparse_failure,16.603809356689453,0.0057905130088329315,19.16806411743164,1.315548062324524,0.4074268937110901,33.36681365966797,62.125789642333984,96.40507507324219,100.0,2.9210305213928223,46.903145379923785,89.70467414149095,oblique,orthogonal
active_probe_02161,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.008414387702942,12.27951717376709,0.19520163536071777,coverage_limited_sparse_failure,21.430892944335938,0.0293014794588089,18.838953018188477,1.2860527038574219,0.9743272066116333,35.40971374511719,52.915367126464844,96.40507507324219,100.0,2.8273699283599854,50.74119427240262,94.96382474419511,oblique,orthogonal
active_probe_03820,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0590410232543945,12.39968490600586,0.1949038952589035,coverage_limited_sparse_failure,16.859718322753906,0.04378458857536316,15.553936958312988,1.0931894779205322,0.9288795590400696,31.501296997070312,62.62137985229492,100.0,92.5963363647461,2.9847943782806396,57.95501997360458,94.86102103310168,oblique,orthogonal
active_probe_01065,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.9907426238059998,12.288914680480957,0.19468380510807037,coverage_limited_sparse_failure,23.311256408691406,0.02283582091331482,16.81770133972168,1.2083971500396729,0.5472893714904785,30.096206665039062,58.4814453125,96.40507507324219,95.37459564208984,3.0,40.48397532185771,89.70467537908502,oblique,orthogonal
active_probe_04861,genetic_algorithm,coupled_full_random,A1_S3:orthogonal;B2_S3:orthogonal;A3_S3:oblique,1.1197704076766968,11.616854667663574,0.19377078115940094,coverage_limited_sparse_failure,11.316741943359375,0.01224474236369133,9.254789352416992,1.3982347249984741,1.0033875703811646,24.588966369628906,70.64909362792969,97.13398742675781,100.0,2.923419237136841,46.11396629771815,90.04228830028876,oblique,orthogonal
active_probe_04591,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0030181407928467,11.928069114685059,0.19368574023246765,coverage_limited_sparse_failure,11.93060302734375,0.00525665283203125,20.28595733642578,1.2677850723266602,0.8889898657798767,28.965167999267578,58.34737014770508,100.0,100.0,2.849355459213257,57.95501997360458,81.7288257259276,oblique,orthogonal
