split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
blind,7889135072fea60644be,517678,coupled_full_random,enhanced_v12_benchmark_v2,0.4982914328575134,2.382070302963257,0.037755463272333145,3.549801826477051,0.02998661994934082,3.237662722030866,0.2116491513662213,0.16691434868252436,15.07740859221928,3.995892923540982,76.30085807022982,47.74660133587027,0.7620258657621207,128.20462020156822,125.26117655601894,q4_farthest
stress,477e4a4494e78baa539e,543208,coupled_full_random,enhanced_v12_benchmark_v2,0.5943329334259033,2.4491353034973145,0.037735145539045334,3.7988452911376953,0.02116405963897705,2.7169886155519083,0.17275084237864954,0.22757903884423114,15.235478646794471,2.740434990034829,87.70771621024835,42.28706484177062,1.7449814719875187,-13.17738499288373,154.7940985071674,q4_farthest
stress,7c52477be6afe53efc0c,505562,coupled_full_random,enhanced_v12_benchmark_v2,0.6743353009223938,2.0758111476898193,0.03771091252565384,1.4883956909179688,0.03301501274108887,1.3325529153376008,0.2772606985804011,0.6599061874640667,10.770947686030178,6.593809348513636,30.950544956254724,80.06631982392872,2.8515899888085507,158.86107232076614,-111.50838034931752,q4_farthest
blind,dcf8392513f64232a6c4,525341,coupled_full_random,enhanced_v12_benchmark_v2,0.5383335947990417,2.7056291103363037,0.03770153969526291,1.910757064819336,0.010341763496398926,2.578789620322206,0.05953807173999189,0.06152493239743359,14.777390580655505,4.498702245103025,63.96119647360253,23.388661521294825,2.9772186397016474,100.88317432409309,-108.6010223931174,q4_farthest
stress,97746ebd3091006b1faa,519925,coupled_full_random,enhanced_v12_benchmark_v2,0.6680265665054321,2.692096710205078,0.03769954666495323,2.056987762451172,0.00018733739852905273,2.2897785706925253,0.0389588877809573,0.16483942825796963,11.107101803881145,8.356414063295142,91.21604416887575,51.45361295265208,2.585598690689253,-52.16171890750013,62.16295928156188,q4_farthest
blind,661f24847e141effc44c,556017,coupled_sparse_random,enhanced_v12_benchmark_v2,0.25876399874687195,2.5770976543426514,0.0376911535859108,1.4776936769485474,0.008506059646606445,7.042236707477923,0.06592539634078703,0.1858254091389073,9.815407425126633,7.537719643103062,21.176406469445826,66.23770654837934,0.0,43.290007719867674,-63.04711156417005,q4_farthest
stress,592f4e59d060588f61db,514444,coupled_full_random,enhanced_v12_benchmark_v2,0.4785867929458618,2.6832993030548096,0.03766355291008949,4.925651550292969,0.032575368881225586,1.7334556993832422,0.06824201069918703,0.03261151756275252,11.934560837876962,5.660670415419455,74.86481435423414,69.20370945287358,2.1814966114302448,53.223742300092,-41.078559652925094,q4_farthest
blind,ed43fb139b3e97df5691,566047,coupled_C1_A1_C3_A2_random,enhanced_v12_benchmark_v2,0.14852406084537506,2.483388662338257,0.03764655068516731,2.958892822265625,0.004430651664733887,2.7804049067800896,0.13496927368493697,0.3010899852799983,10.684055948491219,5.745743303424105,0.0,0.0,0.0,0.0,0.0,q3
stress,a9889695efca1b3c3af4,504180,coupled_full_random,enhanced_v12_benchmark_v2,0.7918580174446106,2.291002035140991,0.037642702460289,4.560382843017578,0.004007816314697266,5.277527002189703,0.2100151453286933,0.3672819873426799,6.6904051569855545,4.251928929900073,94.68267451324468,54.388266789146755,1.4392038915219185,-86.40275252829144,11.339306395401394,q4_farthest
stress,67e1644d17c910c3abe4,509892,coupled_full_random,enhanced_v12_benchmark_v2,0.7112023234367371,2.445319890975952,0.03761200234293938,1.3259239196777344,0.0012040138244628906,4.972742153304234,0.1359591549135375,0.5318712563928768,14.99603944630529,3.72089083855864,52.943727098648715,91.7411743469343,2.4299123535086826,162.26150789160988,40.25415271370724,q4_farthest
