epoch,train_loss,test_loss
5750,0.008461490273475647,0.0420500710606575
5775,0.008486230857670307,0.042210664600133896
5800,0.008431082591414452,0.042282819747924805
5825,0.008446439169347286,0.04232271388173103
5850,0.008511921390891075,0.04245861992239952
5875,0.008426794782280922,0.04213189706206322
5900,0.008354419842362404,0.042278140783309937
5925,0.008407460525631905,0.042149197310209274
5950,0.008383972570300102,0.04215433448553085
5975,0.008322324603796005,0.041984785348176956
6000,0.008336910046637058,0.042056214064359665
