split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
blind,d6fcbd638ab456f8e190,550328,coupled_full_random,enhanced_v12_benchmark_v2,0.6012649536132812,1.291487455368042,0.023098953068256378,0.9974441528320312,0.012402832508087158,1.2982174900229178,0.2766295468491942,0.10561629001025673,7.298489611943387,2.90905061116386,27.503544159187808,18.556014311317277,2.195839938317746,-159.42904252934977,105.79144003209171,q4_farthest
stress,97c960f4bc21a6c2299b,523030,coupled_full_random,enhanced_v12_benchmark_v2,0.615131139755249,1.512689232826233,0.02309531159698963,0.06788253784179688,0.0018069744110107422,2.2550860783459274,0.12353011234302211,0.09866764850538524,9.722670051981408,1.4649487801737202,96.4386994457866,24.102470689885074,2.946487038103844,-72.71119516215484,100.5674259673857,q4_farthest
stress,4ea4b7d6acfbfed6ceeb,2764,coupled_full_random,parent_cached_dataset,0.6138116121292114,1.5980733633041382,0.02309470623731613,1.7799453735351562,0.0006465911865234375,1.3538305465274818,0.0802231634562526,0.03672511694610598,8.665717865929954,3.3143308990581466,6.032092109595243,93.14621406867293,2.4771880213779083,-147.28154184206517,-11.733919843557658,q4_farthest
blind,05de3dca5cfb05046558,510500,coupled_full_random,enhanced_v12_benchmark_v2,0.5789375305175781,1.1967945098876953,0.023085514083504677,3.6605453491210938,0.023616790771484375,1.7917585524270498,0.21964594290820086,0.4374524095849132,5.0068333628205695,1.317814231618997,55.746814835129385,77.78521124959003,2.834191528305615,-42.968180003682164,66.64575346602294,q4_farthest
stress,1c15679197228236610e,513117,coupled_full_random,enhanced_v12_benchmark_v2,0.5914031863212585,1.527517318725586,0.023079637438058853,4.1960296630859375,0.0028754472732543945,2.4048207339236485,0.08763149700614241,0.13723574464676305,7.411014218658934,2.1814129206957977,59.73066663783192,75.4695371610469,2.622936528399522,171.08955391119616,112.87468292395818,q4_farthest
blind,e3cf7641d646b03a6e68,1652,coupled_full_random,parent_cached_dataset,0.6953184008598328,1.3246750831604004,0.023079484701156616,4.177696228027344,0.021207213401794434,1.0409257291577483,0.18797129252798542,0.28954061931794345,7.861775388778885,0.8391745381348259,24.096919315126424,46.14748244284972,2.265655146331375,49.61409646529728,103.63339273759692,q4_farthest
blind,516f9fd3385c103e8dd1,544145,coupled_full_random,enhanced_v12_benchmark_v2,0.5083739161491394,1.6467170715332031,0.023076754063367844,1.4520263671875,0.0030602216720581055,0.8062938129481333,0.036632842944488174,0.06906928960038877,8.63548178896807,5.257284848659371,32.70564961468884,60.03506416201471,1.1875882547394845,67.51081531787369,155.7358707701835,q4_farthest
blind,d198f8b9bb09792a3243,540491,coupled_full_random,enhanced_v12_benchmark_v2,0.5630522966384888,1.451734185218811,0.02307613380253315,3.2478256225585938,0.015660524368286133,1.8893508298375268,0.09010265731480312,0.24068403785909015,4.597808441312894,3.807453521039797,96.58172917570229,50.78933771366423,0.28881906352556713,54.91691424996188,-57.541594570841696,q4_farthest
stress,05280bc686f8dbfe2c2d,573816,coupled_C1_A1_C3_A2_random,enhanced_v12_benchmark_v2,0.39939090609550476,1.6091183423995972,0.023073164746165276,2.212554931640625,0.013901472091674805,1.1435553354967258,0.044128884421155846,0.1355732993417042,9.202539102196084,2.7558104602639033,0.0,0.0,0.0,0.0,0.0,q4_farthest
stress,4063901651db18c3f371,505730,coupled_full_random,enhanced_v12_benchmark_v2,0.55997633934021,1.231122612953186,0.023063814267516136,0.02643585205078125,0.012074649333953857,1.523439050011984,0.17918855873899708,0.35963443172509435,4.382571628339157,4.468901337468143,73.88968699258503,83.07889427486435,0.8684431736043282,-132.48937925383444,172.65090328375732,q4_farthest
blind,0e8fa05dba52759650a8,9395,coupled_A1_A2_B2_random,parent_cached_dataset,0.2570907771587372,1.2706931829452515,0.023055516183376312,1.285019874572754,0.009156495332717896,3.4120224544591338,0.19619711851472826,0.3088117106624849,3.28188245045253,4.063654063475902,0.0,0.0,0.5479786032770665,0.0,92.24021493708875,q4_farthest
stress,be7a805213e7163e115e,531247,coupled_full_random,enhanced_v12_benchmark_v2,0.7436382174491882,1.3839915990829468,0.023042619228363037,0.09549713134765625,0.001649618148803711,1.7494332128804375,0.18902413819544775,0.14968013608179415,5.65372019780549,5.6092358147254995,10.75338037550254,91.79086267198831,2.88119135532955,-132.32960465049513,75.26216164359332,q4_farthest
stress,687c51867cd5a471185b,532364,coupled_full_random,enhanced_v12_benchmark_v2,0.6818417310714722,1.5542653799057007,0.023038703948259354,1.432948112487793,0.013898253440856934,2.0335151418317072,0.07599926369945671,0.2338451948025243,10.262446029032244,0.580875833380237,94.76415415804537,51.1108934889942,0.7973501651001474,43.66588282783928,115.56254725362243,q4_farthest
stress,6290051077973093c375,1550,coupled_full_random,parent_cached_dataset,0.4775928258895874,1.6110109090805054,0.023031780496239662,1.4384827613830566,0.00751340389251709,1.6651667040852882,0.06474304796716744,0.01944014025432145,10.021345268994677,2.328888286432239,97.41651645819175,0.0,0.11441610934163898,127.62380584897704,92.17625733372421,q4_farthest
blind,6161335828fc23380c1a,553577,coupled_full_random,enhanced_v12_benchmark_v2,0.7481367588043213,1.1206425428390503,0.02302890457212925,1.4207735061645508,0.015228331089019775,3.4523500811334884,0.22613892610159833,0.2994808988661799,0.9506848439619595,4.128352962549033,58.67565808800999,67.90729766104626,1.6716586506545523,-116.14585182133294,109.98520819412164,q4_farthest
