split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
blind,33e7f2f6ac3a29c64db5,539654,coupled_sparse_random,enhanced_v12_benchmark_v2,0.3625373840332031,6.375356674194336,0.08807342499494553,1.0962446928024292,0.00784921646118164,7.546968273478199,0.16786253641822083,0.11123121188994485,42.6163429952858,3.4673014424050637,71.03319116889965,34.95415415676446,1.3024915454570667,133.15280388174375,151.65893685475504,q4_farthest
stress,758d9e39851192313ee4,561065,coupled_full_random,enhanced_v12_benchmark_v2,0.5046233534812927,6.269420146942139,0.08693617582321167,0.80487060546875,0.00037217140197753906,5.835893997797045,0.18855129619223343,0.31856585036801455,38.254194872169215,9.067369800791544,36.54277218171072,86.2550252387642,2.2624354527905104,-178.18514419090786,140.60983633967578,q4_farthest
stress,498182771665d23dab62,572909,coupled_full_random,enhanced_v12_benchmark_v2,0.5907739400863647,6.159844875335693,0.08509218692779541,8.259525299072266,0.023233890533447266,5.572234983251706,0.1395752732195941,0.21821557563039656,34.16864685787769,6.500477093046049,94.08470382934078,47.86557317723838,0.614484268460515,-121.70270587927683,125.02967799013311,q4_farthest
blind,cc88fc086645dee8ea13,533423,coupled_full_random,enhanced_v12_benchmark_v2,0.46889740228652954,6.049170017242432,0.08356645703315735,1.2331352233886719,0.00626218318939209,6.131589779010029,0.18820377071314626,0.08480766968151705,39.55640865224388,7.929277568014209,95.03104142010739,92.05867469481271,0.4871824581390963,130.43091410338968,177.96366196401004,q4_farthest
stress,d4c88d538664393f8422,538089,coupled_full_random,enhanced_v12_benchmark_v2,0.35077691078186035,6.006034851074219,0.08341663330793381,0.7156925201416016,0.0029523372650146484,8.122722020645755,0.2276160532624637,0.02876475665415924,40.1253481512813,5.711506819225938,99.10604564652019,14.921763429177032,0.7247441664431352,-139.7599250084665,21.86888179425165,q4_farthest
blind,cbbf02896aeeeff408ea,560279,coupled_full_random,enhanced_v12_benchmark_v2,0.5900968909263611,5.936166763305664,0.08204349130392075,6.440879821777344,0.02179086208343506,7.792608228375681,0.10846454905056295,0.34981568474703545,34.230553191465745,4.415161351685442,94.51178648134669,77.36670588364987,2.9340560132908426,85.07607984497321,-159.48894259162904,q4_farthest
stress,88ea7a67947de08983cd,528785,coupled_C1_C3_A2_random,enhanced_v12_benchmark_v2,0.035469699651002884,5.213685035705566,0.07967673242092133,56.724124908447266,0.2704266309738159,0.10514250750168966,0.06317549979728362,1.202126779515367,1.0629100775026872,2.0028492104646363,0.0,0.0,0.0,0.0,0.0,q1_nearest
stress,47ba88c2abcda85ebe02,2490,coupled_full_random,parent_cached_dataset,0.3681970536708832,5.588310718536377,0.0775546208024025,0.9582176208496094,0.003603816032409668,7.799057967874334,0.1600178569602111,0.11351904802949239,42.08207203048192,3.078138102263452,54.44471303407389,0.0,1.1876564221351178,-70.67020234551518,27.643843426356682,q4_farthest
stress,fe01f6fdc31c7707bb84,5132,coupled_full_random,parent_cached_dataset,0.38344061374664307,5.5173821449279785,0.07729881256818771,3.7145843505859375,0.008780479431152344,6.014483166780853,0.20183073778953814,0.12978573787779943,36.22391755234217,3.657969244866788,0.0,61.79784193046328,2.8795072795855976,132.96671318361615,110.8540399458002,q4_farthest
blind,23ae45ac8012efadd687,555664,coupled_full_random,enhanced_v12_benchmark_v2,0.5309514403343201,5.530404567718506,0.07672567665576935,8.8267183303833,0.04168963432312012,5.9540391342934464,0.13270384144609507,0.2126069885105975,32.78926263129508,3.42690431376546,74.88161758868176,82.78839838021737,0.7421367289661165,-146.9639675929486,-22.03521039940381,q4_farthest
blind,9d5faca6669764234f1a,526542,coupled_full_random,enhanced_v12_benchmark_v2,0.587527334690094,5.220608234405518,0.0763617530465126,6.0511474609375,0.030260570347309113,12.489376750131667,0.05198846224090041,0.6692594971271764,17.929757258707028,15.682850146395154,41.007089079558455,83.54436746866809,1.996368394014429,149.26389370193237,-57.253013932510285,q4_farthest
blind,e8ab0dad2f5783f17bdd,554446,coupled_C1_A1_C3_A2_random,enhanced_v12_benchmark_v2,0.0832398384809494,5.388017177581787,0.07587828487157822,52.194374084472656,0.24481558799743652,1.174993378211998,0.038289976941685545,0.047247639104634545,8.406506838509804,0.4858326922613001,0.0,0.0,0.0,0.0,0.0,q3
blind,0f86757dfbec5cab4564,564518,coupled_sparse_random,enhanced_v12_benchmark_v2,0.4702514111995697,5.228050708770752,0.0746440440416336,3.286461353302002,4.655122756958008e-05,15.176471253274155,0.055888438909031654,0.3604080123293871,20.19950598801876,13.08114161802527,51.15977711084672,78.65374420010322,2.56105149076286,14.683543258396952,159.4742739025956,q4_farthest
blind,ae3edac906bdc8d85a92,514478,coupled_full_random,enhanced_v12_benchmark_v2,0.6612157821655273,5.3347039222717285,0.07364940643310547,4.060596466064453,0.009719252586364746,6.570849172037816,0.1089607462809761,0.26095580945166424,32.644516152503776,3.951435251085751,83.93491045832486,89.63635607051796,2.959067596000465,-85.81445631029715,25.849760961864177,q4_farthest
blind,a10d65c5d7d56cacdacb,509605,coupled_full_random,enhanced_v12_benchmark_v2,0.5608125329017639,5.160728931427002,0.07262413948774338,6.745403289794922,0.016650795936584473,3.7692643507973784,0.19227541797354875,0.006634309048650669,29.03202092336538,6.246978749293734,79.25378552652421,24.493597589665484,2.770741722683469,133.15666703746172,119.48790055441793,q4_farthest
stress,206f7ff8ff4cda110ae5,14125,coupled_sparse_random,parent_cached_dataset,0.48391294479370117,5.074539661407471,0.07227320969104767,4.646312713623047,0.04727053642272949,6.092802837290762,0.17325615727474236,0.13394856172859665,32.829741244614375,5.033957754047584,79.52698857244202,26.19620336305565,2.949617685119443,151.2724396015626,69.78089101842801,q4_farthest
blind,b6de36ebaad2b7a8f0f0,567410,coupled_full_random,enhanced_v12_benchmark_v2,0.2908353805541992,5.0411601066589355,0.07134155929088593,3.640763759613037,0.030342578887939453,4.766700020954763,0.2274431470699462,0.17060275880432108,32.257922400457026,2.875533353508591,51.24371589461073,68.38790269828851,0.6464474113731925,137.3341439732008,-97.13381617761964,q4_farthest
stress,5e0e0657b2fe9dcde4e7,532651,coupled_full_random,enhanced_v12_benchmark_v2,0.6704409718513489,4.7523345947265625,0.07123720645904541,4.5768890380859375,0.024205565452575684,6.639355795822239,0.2806380060988578,0.24333448128433524,27.081621933616507,7.05907889130455,53.06147753208854,95.98147144381878,2.343522257834811,-162.53638808953872,-85.69870851835302,q4_farthest
stress,7c5e972e6b173bc803d7,572275,coupled_full_random,enhanced_v12_benchmark_v2,0.6708972454071045,4.33392858505249,0.0711364597082138,20.240585327148438,0.03335869312286377,5.30563217706247,0.3292900219429215,1.5948023192920577,10.829883591434134,8.063398264486302,35.03906604560505,53.87120745696872,0.8708670796833727,41.92837789711922,-120.55698121018546,q4_farthest
stress,ead809faa6231dfc01ba,564678,coupled_sparse_random,enhanced_v12_benchmark_v2,0.3185177445411682,5.106446743011475,0.07074883580207825,3.550814151763916,0.015481710433959961,4.921753026211222,0.14309978602390636,0.0795789056592702,32.814916957269034,3.7538757008702572,95.04305452252784,0.0,0.0,-62.88861264915238,-62.88861264915238,q4_farthest
blind,f9fef4c6440093dbc69d,553736,coupled_full_random,enhanced_v12_benchmark_v2,0.7414638996124268,4.965214252471924,0.07067377120256424,2.2484569549560547,0.008129194378852844,9.673300072526368,0.10600056341061326,0.030770541101054687,21.77028036723851,14.705782818303646,77.88563370668717,73.48145892888813,2.9085848358330186,-127.53450719371943,-90.66150569880828,q4_farthest
blind,434c4d3c8ffaeef86566,559243,coupled_full_random,enhanced_v12_benchmark_v2,0.46067360043525696,5.117274284362793,0.07065527886152267,2.24114990234375,0.0056760311126708984,6.339491934602612,0.15697334804456436,0.11075104444781654,47.89970232082028,3.2152770662348287,70.90090874140634,38.67613217045348,1.6984551548351547,-132.46504676123064,-5.30269091460471,q4_farthest
blind,0ceeabac095b264b7ef9,520216,coupled_full_random,enhanced_v12_benchmark_v2,0.6873683333396912,4.752241611480713,0.07018586993217468,11.661338806152344,0.030745312571525574,7.378548424386054,0.29526215343672685,0.235913421475851,23.370297163958753,1.5230064619853703,77.9006237588343,73.67664927995976,2.203291366144238,-152.77861715830943,-9.889404911837232,q4_farthest
stress,4d1120af37d414a48db9,16320,coupled_sparse_random,parent_cached_dataset,0.2776429355144501,5.059414386749268,0.07007664442062378,2.91583251953125,0.017717480659484863,4.5227282338723125,0.1205360018768286,0.15832144177508606,34.06696507059712,5.250404389006682,86.87708428518447,0.0,0.4835432755842962,-28.724683368793194,-15.609944502135704,q4_farthest
